NAME,SOLD,COST
"Ноутбук HP Victus 15-fa0033dx 15.6"" (FHD IPS 144Hz, Core i5 12450H, 8GB DDR5, 512GB SSD, 4GB RTX3050, Performance Blue, Windows",12,749.38
"Ноутбук HP Victus 15-fa0033dx 15.6"" (FHD IPS 144Hz, Core i5 12450H, 8GB DDR5, 512GB SSD, 4GB RTX3050, Performance Blue, Windows",1,747.5
"Ноутбук HP Victus 16-r0085cl 16.1"" (FHD IPS 144Hz, Core i7 13700H, 16GB DDR5, 1TB SSD, 8GB RTX4070, Mica Silver, Windows 11)",1,1551.03
"Ноутбук HP Victus Gaming 15.6"" (IPS FHD, 144Hz, Ryzen 5 8645HS, 8GB DDR5, 512GB SSD, 6GB RTX4050, Silver, Windows 11)",3,870.25
"Ноутбук HP Victus Gaming 15.6"" (IPS FHD, 144Hz, Ryzen 5 8645HS, 8GB DDR5, 512GB SSD, 6GB RTX4050, Silver, Windows 11)",16,865.77
"Ноутбук HP Victus Gaming 15-fa2013dx 15.6"" (IPS FHD, 144Hz, Core i5 13420H, 8GB DDR4, 512GB SSD, 6GB RTX3050, Mica Silver, Wind",1,791
"Ноутбук HP Victus Gaming 15-fa2709wm 15.6"" (IPS FHD, 144Hz, Core i5 13420H, 16GB DDR4, 512GB SSD, 6GB RTX4050, Mica Silver, Win",1,961.54
"Ноутбук HP Victus Gaming 15-fb2063dx 15.6"" (IPS FHD, 144Hz, Ryzen 5 7535HS, 8GB DDR4, 512GB SSD, 4GB Radeon RX 6550M, Mica Silv",13,701.5
"Ноутбук HP Victus Gaming 16-s1023dx 16.1"" (FHD 144Hz, Ryzen 7-8845HS, 16GB DDR5, 512GB SSD, 8GB RTX 4070, Windows 11 Home, Mica",2,1305.13
"Ноутбук Lenovo IdeaPad 1 15.6"" (FHD, i3 1215U, 8GB DDR4, 256GB SSD, Intel UHD Graphics, Grey, DOS)",5,358.29
"Ноутбук Lenovo IdeaPad 1 15.6"" (FHD, i3 1215U, 8GB DDR4, 256GB SSD, Intel UHD Graphics, Grey, DOS)",10,360.12
"Ноутбук Lenovo IdeaPad 1 15.6"" (HD, Athlon 7120U, 8GB DDR4, 256GB SSD, AMD Radeon Graphics, Cloud Grey, DOS)",7,288.21
"Ноутбук Lenovo Ideapad 1 82V60065US 14"" (1366x768, Celeron N4020, 4GB DDR4, 128GB eMMC, UHD, Grey, Windows 11)",1,226.67
"Ноутбук Lenovo IdeaPad 1i 14IJL7 14"" (HD, Celeron N4500, 4GB, 128GB eMMC, Intel UHD Graphics, Grey, Windows 11, 82LV0075US)",1,224.87
"Ноутбук Lenovo IdeaPad 1i 14IJL7 14"" (HD, Celeron N4500, 4GB, 128GB eMMC, Intel UHD Graphics, Grey, Windows 11, 82LV0075US)",1,231.03
"Ноутбук Lenovo IdeaPad 3 15IAU7 15.6"" (FHD IPS Touch, i7 1255U, 16GB DDR4, 512GB SSD, Intel IRIS XE, Grey, Windows 11)",1,733
"Ноутбук Lenovo Ideapad L340-15API 15.6"" (FHD, Ryzen 3-3200U, 8GB DDR4, 256GB SSD, Vega 3, Grey, DOS)",2,315.95
"Ноутбук Lenovo Ideapad Slim 3 15.6"" (FHD Touch, Core 5 120U, 8GB DDR5, 512GB SSD, Intel Graphics, Arctic Grey, Windows 11)",1,542.05
"Ноутбук Lenovo Legion 7 16IRX9 16"" (3.2K IPS, Core i7 14700HX, 32GB DDR5, 1TB SSD, 8GB RTX4060, Black, 83FD0044RK)",3,2620.25
"Ноутбук Lenovo Legion Slim 5 16AHP9 16"" (WQXGA IPS 165Hz, Ryzen 7 8845HS, 16GB DDR5, 512GB SSD, 8GB RTX4060, Luna Grey, Windows",1,1278.5
"Ноутбук Lenovo LOQ Gaming 15ARP9 15.6"" (FHD IPS 144Hz, Ryzen 7-7435HS, 16GB DDR5, 512GB SSD, 8GB RTX 4060, Windows 11 Home, Lun",1,1119.5
"Ноутбук Lenovo LOQ Gaming 15ARP9 15.6"" (FHD IPS 144Hz, Ryzen 7-7435HS, 16GB DDR5, 512GB SSD, 8GB RTX 4060, Windows 11 Home, Lun",1,1087
"Ноутбук Lenovo V15 15.6"" (FHD, i3 1315U, 8GB DDR4, 256GB SSD, Intel UHD, Business Black, DOS, 83A1004SUE)",2,397.97
"Ноутбук Lenovo V15 15.6"" (FHD, i3 1315U, 8GB DDR4, 256GB SSD, Intel UHD, Business Black, DOS, 83A1004SUE)",1,397.95
"Ноутбук Lenovo V15 15.6"" (FHD, i5 13420H, 8GB DDR4, 512GB SSD, Intel HD, Dark Grey, DOS, 83A1008WEU)",14,508.79
"Ноутбук Lenovo V15 15.6"" (FHD, i5 13420H, 8GB DDR4, 512GB SSD, Intel HD, Dark Grey, DOS, 83A1008WEU)",5,504.6
"Ноутбук Lenovo V15 15.6"" (FHD, i7 1255U, 16GB DDR4, 512GB SSD, Intel Iris Xe, Dark Grey, DOS)",3,617.26
"Ноутбук Lenovo V15 15.6"" (FHD, Ryzen 5 7520U, 8GB DDR4, 256GB SSD, AMD Radeon Graphics, Dark Grey, DOS)",4,386.92
"Ноутбук Lenovo V15 15.6"" (FHD, Ryzen 5 7520U, 8GB DDR4, 256GB SSD, AMD Radeon Graphics, Dark Grey, DOS)",2,380
"Ноутбук Lenovo V15 G2 IJL 15.6"" (FHD, Celeron N4500, 4GB DDR4, 256GB SSD, Intel HD, Black, DOS, 82QY00PHAK)",2,281.54
"Ноутбук Lenovo V15 G2 IJL 15.6"" (FHD, Celeron N4500, 4GB DDR4, 256GB SSD, Intel HD, Black, DOS, 82QY00PHAK)",2,270.41
"Ноутбук Lenovo V15 G2 IJL 15.6"" (FHD, Celeron N4500, 4GB DDR4, 256GB SSD, Intel UHD Graphics, Black, DOS)",2,273.08
"Ноутбук Lenovo V15 G2 IJL 15.6"" (FHD, Celeron N4500, 4GB DDR4, 256GB SSD, Intel UHD Graphics, Black, DOS)",3,267.75
"Ноутбук Lenovo Yoga 7i 14IML9 2-in-1 14"" (2K Touchscreen, Core Ultra 5 125U, 16GB, 512GB SSD, Intel Graphics, Storm Grey, Windo",1,868.46
"Ноутбук LG Gram 15.6"" (FHD Touchscreen, Core i5 1340P, 16GB DDR4, 512GB SSD, UHD, Black, Windows 11)",1,751.03
"Ноутбук MSI Katana 15 15.6"" (FHD IPS 144Hz, i7 13620H, 16GB DDR5, 1TB SSD, 6GB RTX4050, Black, Windows 11)",2,1251.88
"Ноутбук MSI Katana 15 15.6"" (FHD IPS 144Hz, i7 13620H, 16GB DDR5, 1TB SSD, 8GB RTX4070, Black, Windows 11)",1,1591
"Ноутбук MSI Katana A15 15.6"" (FHD IPS 144Hz, Ryzen 7 8845HS, 16GB DDR5, 1TB SSD, 8GB RTX4070, Black, Windows 11)",1,1662.82
"Ноутбук MSI Thin 15.6"" (IPS FHD 144Hz, Core i5 13420H, 16GB DDR4, 512GB SSD, 4GB RTX3050, Black, Windows 11)",6,791.74
"Ноутбук MSI Thin 15.6"" (IPS FHD 144Hz, Core i5 13420H, 16GB DDR4, 512GB SSD, 4GB RTX3050, Black, Windows 11)",2,820.77
"Ноутбук Samsung Galaxy Book3 15.6"" (FHD, Core i7 1355U, 16GB DDR4, 512GB SSD, UHD, Silver, Windows 11)",1,776
Патч-панель LANBERG PPU5-1048-B 48 PORT 1U CAT.5E BLACK,3,37.5
"Патч-панель LANBERG PPU5-9012-B 12 PORT 1U CAT.5E 10"" BLACK",4,11.88
Патч-панель LANBERG PPU6-1024-S 24 PORT 1U CAT.6 GRAY,1,22.05
"Переходник Ugreen 10396 (Micro USB(M) to USB-A(F), OTG, 15cm, Black)",1,1.54
Переходник Ugreen 20611 (USB 3.0 to SATA HDD Converter),2,17.21
Переходник Ugreen 30453 (USB 3.0 to Micro USB(M)+USB Type-C(M)),1,4.25
"Переходник сетевой (Euro -> Universal socket, White)",10,12
"Планшет Apple iPad Air 2 A1567 (16GB, Silver) USED",1,597.5
Презентационный пульт Logitech R400 (Black),2,29.74
Презентационный пульт Logitech R400 (Black),4,26.98
Презентационный пульт Logitech R500S (Gray),2,43.59
Презентационный пульт Logitech R700 (Black),1,93.75
Принтер лазерный Canon ImageCLASS LBP6030,9,166.05
Принтер лазерный Canon ImageCLASS LBP6030,3,181.81
Принтер лазерный HP LaserJet M111a (A4),4,121.81
"Принтер лазерный HP LaserJet M111w (WiFi, A4)",1,139.75
"Принтер лазерный HP LaserJet M111w (WiFi, A4)",1,125
Принтер лазерный МФУ Canon imageCLASS MF3010,5,253.11
Принтер лазерный МФУ Canon imageCLASS MF3010,5,260.39
Принтер лазерный МФУ Canon i-SENSYS MF3010,35,258.39
"Принтер лазерный МФУ HP LaserJet Enterprise M578DN (Принтер/Сканер/Копир, ADF, Duplex, A4, 7ZU85A)",1,3455.38
"Принтер лазерный МФУ HP LaserJet M140we (Printer/Scanner/Copier,WiFi, A4)",2,155
Принтер лазерный МФУ HP LaserJet M141a (A4),2,147.72
Принтер лазерный МФУ HP LaserJet M141a (A4),1,154.94
"Принтер лазерный МФУ HP LaserJet M236SDN (Принтер/Сканер/Копир, ADF, Duplex, A4)",1,335.9
Принтер лазерный МФУ HP LaserJet M438n (A4),1,540.75
"Принтер лазерный цветной МФУ Canon I-Sensys MF752CDW, Color Laser, A4",1,456.15
Принтер лазерный цветной МФУ HP Color Laser 179fnw (A4),2,356.71
Принтер лазерный цветной МФУ HP Color Laser 179fnw (A4),4,336.75
"Принтер струйный МФУ Canon PIXMA MG2541S, A4",1756,48.9
"Принтер струйный МФУ Canon PIXMA MG2541S, A4",6,66.34
"Принтер струйный МФУ Canon PIXMA MG2546S, A4",12,56.69
"Принтер струйный МФУ Canon PIXMA MG2546S, A4",1,59.23
"Принтер струйный МФУ Canon Pixma TS3340, A4",3,71
"Принтер струйный МФУ Canon Pixma TS3340, A4",996,52.96
"Принтер струйный МФУ HP DeskJet 2320 (7WN42B, A4, White)",2,60.5
"Принтер струйный МФУ HP DeskJet 2320 (7WN42B, A4, White)",2,73.96
Программа Microsoft Win Pro 11 32-bit/64-bit Eng Int DVD,3,195
"Проектор Acer X1226AH (DLP, max 10000h., 4000lm, 20000:1, 1024x768, USB, HDMI, VGA, Component, RCA, Audio In/Out)",5,373.47
"Проектор Acer X1226AH (DLP, max 10000h., 4000lm, 20000:1, 1024x768, USB, HDMI, VGA, Component, RCA, Audio In/Out)",6,339.52
"Проектор Viewsonic PA503S (DLP, макс 15000ч., 3600lm, 22000:1, макс 800x600, USB, RS-232, HDMI, 2xVGA, Component, RCA, Audio In",1,350
"Проектор Viewsonic PA503S (DLP, макс 15000ч., 3600lm, 22000:1, макс 800x600, USB, RS-232, HDMI, 2xVGA, Component, RCA, Audio In",1,297.97
"Процессор AMD Ryzen 5 4600G (S-AM4, TRAY)",2,90
"Процессор AMD Ryzen 5 5500 (S-AM4, TRAY)",5,80.41
"Процессор AMD Ryzen 5 5500 (S-AM4, TRAY)",6,85.65
"Процессор AMD Ryzen 5 5600 (S-AM4, TRAY)",3,114.36
"Процессор AMD Ryzen 5 5600 (S-AM4, TRAY)",4,102.25
"Процессор AMD Ryzen 5 5600G (S-AM4, TRAY)",3,143.76
"Процессор AMD Ryzen 5 5600G (S-AM4, TRAY)",10,144.65
"Процессор AMD Ryzen 5 5600X (S-AM4, BOX)",4,116.56
"Процессор AMD Ryzen 5 5600X (S-AM4, TRAY)",2,112.63
"Процессор AMD Ryzen 5 5600X (S-AM4, TRAY)",6,118.75
"Процессор AMD Ryzen 5 7600X (S-AM5, TRAY)",4,228.88
"Процессор AMD Ryzen 5 7600X (S-AM5, TRAY)",1,228
"Процессор AMD Ryzen 5 8400F (S-AM5, TRAY)",3,136.38
"Процессор AMD Ryzen 7 5700G (S-AM4, TRAY)",4,169.69
"Процессор AMD Ryzen 7 5700G (S-AM4, TRAY)",4,169.36
"Процессор AMD Ryzen 7 5700X (S-AM4, TRAY)",11,150.87
"Процессор AMD Ryzen 7 7700 (S-AM5, TRAY)",6,260.34
"Процессор AMD Ryzen 7 7700 (S-AM5, TRAY)",4,243.92
"Процессор AMD Ryzen 7 7700X (S-AM5, TRAY)",1,311.35
"Процессор AMD Ryzen 7 7700X (S-AM5, TRAY)",1,373.33
"Процессор AMD Ryzen 9 5900X (S-AM4, BOX)",1,300.77
"Процессор AMD Ryzen 9 5900X (S-AM4, BOX)",3,295.85
"Процессор AMD Ryzen 9 7900 (S-AM5, BOX)",1,384.1
"Процессор AMD Ryzen 9 7900 (S-AM5, BOX)",4,421.5
"Процессор AMD Ryzen 9 7900X (S-AM5, BOX)",1,451
"Процессор AMD Ryzen 9 7900X (S-AM5, TRAY)",2,424.83
"Процессор AMD Ryzen 9 7950X (S-AM5, BOX)",1,570
"Процессор Intel Core i3 12100 (3.3GHz, 6Mb, 8GT/s, GPU, S1700, TRAY)",10,107.91
"Процессор Intel Core i3 12100 (3.3GHz, 6Mb, 8GT/s, GPU, S1700, TRAY)",22,109.7
"Процессор Intel Core i3 14100 (4.7GHz, 12Mb, 8GT/s, GPU, S1700, TRAY)",5,130
"Процессор Intel Core i3 14100 (4.7GHz, 12Mb, 8GT/s, GPU, S1700, TRAY)",6,129.23
"Процессор Intel Core i3 14100F (4.7GHz, 12Mb, 8GT/s, S1700, TRAY)",1,85.5
"Процессор Intel Core i5 12400 (2.5GHz, 12Mb, 8GT/s, GPU, S1700, TRAY)",51,140.52
"Процессор Intel Core i5 12400 (2.5GHz, 12Mb, 8GT/s, GPU, S1700, TRAY)",45,147.01
"Процессор Intel Core i5 12400F (2.5GHz, 12Mb, 8GT/s, S1700, TRAY)",6,117.59
"Процессор Intel Core i5 12400F (2.5GHz, 12Mb, 8GT/s, S1700, TRAY)",16,120.45
"Процессор Intel Core i5 13400 (2.5GHz, 20Mb, GPU, S1700, TRAY)",3,172.05
"Процессор Intel Core i5 13400 (2.5GHz, 20Mb, GPU, S1700, TRAY)",8,186.94
"Процессор Intel Core i5 13400F (2.5GHz, 20Mb, 8GT/s, S1700, TRAY)",8,138.58
"Процессор Intel Core i5 14400 (4.7GHz, 20Mb, 8GT/s, GPU, S1700, TRAY)",12,179.87
"Процессор Intel Core i5 14400 (4.7GHz, 20Mb, 8GT/s, GPU, S1700, TRAY)",12,185.95
"Процессор Intel Core i5 14600KF (2.6GHz, 24Mb, 8GT/s, S1700, TRAY)",1,237.5
"Процессор Intel Core i5 14600KF (2.6GHz, 24Mb, 8GT/s, S1700, TRAY)",3,240.46
"Процессор Intel Core i7 12700K (3.6GHz, 25Mb, 8GT/s, GPU, S1700, TRAY)",9,281.12
"Процессор Intel Core i7 12700K (3.6GHz, 25Mb, 8GT/s, GPU, S1700, TRAY)",10,286.03
"Процессор Intel Core i7 13700K (3.4GHz, 30Mb, GPU, S1700, BOX)",5,376.31
"Процессор Intel Core i7 14700K (2.5GHz, 33Mb, 8GT/s, GPU, S1700, TRAY)",2,453.85
"Процессор Intel Core i7 14700KF (2.5GHz, 33Mb, 8GT/s, S1700, TRAY)",3,407.09
"Процессор Intel Core i7 14700KF (2.5GHz, 33Mb, 8GT/s, S1700, TRAY)",3,416.75
"Процессор Intel Core i9 12900K (3.2GHz, 30Mb, 8GT/s, S1700, TRAY)",4,459.66
"Процессор Intel Core i9 14900K (3.2GHz, 36Mb, 8GT/s, GPU, S1700, TRAY)",4,546.28
"Процессор Intel Core i9 14900K (3.2GHz, 36Mb, 8GT/s, GPU, S1700, TRAY)",5,546.15
"Процессор Intel Core i9 14900K (3.2GHz, 36Mb, 8GT/s, GPU, S1700, TRAY)",1,499
"Процессор Intel Core i9 14900KF (3.2GHz, 36Mb, 8GT/s, S1700, TRAY)",1,485
"Процессор Intel Core i9 14900KF (3.2GHz, 36Mb, 8GT/s, S1700, TRAY)",2,529.49
"Процессор Intel Pentium Gold G6405 (4.1GHz, 4Mb, 8GT/s, GPU, S1200, BOX)",1,77.22
"Процессор Intel Pentium Gold G7400 (3.7GHz, 6Mb, 8GT/s, GPU, S1700, OEM)",1,91.28
"Процессор Intel Pentium Gold G7400 (3.7GHz, 6Mb, 8GT/s, GPU, S1700, OEM)",2,84.1
Радиатор охлаждения M.2 NVME IceShark RAD.02,5,10.26
"Саундбар SVEN SB-2035 (40W, Bluetooth, HDMI, R/C, USB, Black)",1,51.9
"Саундбар SVEN SB-2055 (80W, Bluetooth, HDMI, R/C, Optical, USB, Display, Black)",1,68.72
Сенсорный контроллер Logitech Tap IP Touch Controller (952-000085),1,714.25
"Сетевая карта Asus PCE-AX1800 (PCI-E, WiFi 6, Bluetooth 5.2)",27,36.33
"Сетевая карта D-Link DFE-530TX (10/100Mbit), PCI",5,7.44
"Сетевая карта Lanberg NC-1000-01 (10/100/1000, USB3.0)",15,15.13
Сетевая карта Lenovo USB-C > GigaBit-Lan RJ45,1,34
"Сетевая карта TP-Link Archer T2U NANO (AC600, Nano, USB)",15,14.5
"Сетевая карта TP-Link Archer T2U NANO (AC600, Nano, USB)",1,13.5
"Сетевая карта TP-Link Archer T3U Plus (AC1300, Dual Band, USB)",4,22.25
"Сетевая карта TP-Link Archer T3U Plus (AC1300, Dual Band, USB)",2,23.65
"Сетевая карта TP-Link Archer T4U (AC1300, Dual, External antennas, USB)",6,29.59
"Сетевая карта TP-Link Archer T4U (AC1300, Dual, External antennas, USB)",5,29.2
"Сетевая карта TP-Link Archer T4U Plus (AC1300, Dual, External antennas, USB)",1,33.5
"Сетевая карта TP-Link Archer TXE75E (AXE5400, Wi-Fi 6e, Bluetooth, PCI-E)",1,73.85
"Сетевая карта TP-Link TG-3468 (10/100/1000Mbps, PCI-E)",15,12.02
"Сетевая карта TP-Link TG-3468 (10/100/1000Mbps, PCI-E)",19,11.65
Сетевая карта TP-Link TL-WN725N (USB),7,9.41
Сетевая карта TP-Link TL-WN725N (USB),70,7.86
Сетевая карта TP-Link TL-WN781ND (PCI-E),18,12.82
Сетевая карта TP-Link TL-WN821N (USB),12,11
Сетевая карта TP-Link TL-WN822N (USB),4,15.61
Сетевая карта TP-Link TL-WN822N (USB),8,14.26
Сетевая карта TP-Link TL-WN823N (USB),20,11.46
Сетевая карта TP-Link TL-WN823N (USB),19,11.67
Сетевая карта TP-Link TL-WN881ND (PCI-E),1,20
"Сетевая карта TP-Link UE300 (10/100/1000, USB)",1,22.05
"Сетевая карта Ugreen 30287 (10/100, USB-C, Black)",1,14.36
"Сетевая карта Ugreen 50340 (AC1300 , USB)",3,21.19
"Сетевая карта Ugreen 50737 (10/100/1000, USB-C, Space Grey)",14,17.51
"Сетевая карта Ugreen 90340 (Wi-Fi 6 X1800, USB)",4,29.92
Сетевой адаптер TP-Link TL-PA8010P KIT (2xpcs),1,104.5
Сетевой фильтр APC Essential PME5U2B-RS  SurgeArrest 5 Outlet 2 USB Ports Black 230V,15,37.25
"Сетевой фильтр CrownMicro CMPDU-13 (10 SOCKETS 2M 1U 10A, BLACK)",1,23.5
"Сетевой фильтр CrownMicro CMPS-05 (5 Euro Sockets, 3.0m, Black, 2500W)",55,4
"Сетевой фильтр CrownMicro CMPS-05 (5 Euro Sockets, 3.0m, Black, 2500W)",5,4.25
"Сетевой фильтр CrownMicro CMPS-06 (6 Euro Sockets, 5.0m, Black, 2500W)",35,5.23
"Сетевой фильтр CrownMicro CMPS-06 (6 Euro Sockets, 5.0m, Black, 2500W)",21,6.23
"Сетевой фильтр Garnizon EPB-G4-CU2-B-3 (4 Sockets, 1xType-C, 2xUSB-A, 3m)",6,13.59
"Сетевой фильтр LANBERG PDU-04E04I-0200-BK (4xFRENCH, 4xIEC SOCKETS 2M 1U 10A, BLACK)",1,27.18
"Сетевой фильтр LANBERG PDU-04E04I-0200-IEC-BK (8 SOCKETS 2M 1U 10A, BLACK)",8,23.5
"Сетевой фильтр LANBERG PDU-04E04I-0200-IEC-BK (8 SOCKETS 2M 1U 10A, BLACK)",2,27.85
"Сетевой фильтр LANBERG PS0-05F-0300-W (5 SOCKETS 3M, SCHUKO, WHITE)",2,10
"Сетевой фильтр Lightwave LW EXT 52U-2P (5 Universal Sockets, 2xUSB (2.1A), 3.0m, Black)",2,9.74
"Сетевой фильтр Lightwave LW-EXT-44MW-2P (4 Universal Sockets, 3xUSB, 1xType-C, Black)",1,29.74
"Сетевой фильтр Lightwave LW-EXT-64U-2P (6 Universal Sockets, 4xUSB, 2.0m, Black)",2,13.59
"Сетевой фильтр SRK (5 Sockets, 3xUSB-A, 10m)",4,22.82
"Сетевой фильтр SRK (5 Sockets, 3xUSB-A, 3m)",4,14.62
"Сетевой фильтр SVEN Optima 6 1.8 (6 Euro Sockets, 1.8m, Black, 2300W)",8,6.7
"Сетевой фильтр SVEN Optima 6 1.8 (6 Euro Sockets, 1.8m, Black, 2300W)",2,7.64
"Сетевой фильтр SVEN Optima 6 3.0 (6 Euro Sockets, 3.0m, Black, 2300W)",5,7.44
"Сетевой фильтр SVEN Optima 6 3.0 (6 Euro Sockets, 3.0m, Black, 2300W)",5,7.18
"Сетевой фильтр SVEN Optima 6 5.0 (6 Euro Sockets, 5.0m, Black, 2300W)",3,9.25
"Сетевой фильтр SVEN SF-05E 1.0 (5 Euro Sockets, 1.0m, Black, 2300W)",1,6.15
"Сетевой фильтр SVEN SF-05LU 1.8 (5 Euro Sockets, 2xUSB (2.4А), 1.8m, Black, 2300W)",2,14.65
"Сетевой фильтр SVEN SF-05LU 3.0 (5 Euro Sockets, 2xUSB (2.4А), 3.0m, Black, 2300W)",1,17
"Сетевой фильтр SVEN SF-06E 3.0 (6 Euro Sockets, 3.0m, Black, 2300W)",5,6.41
"Сетевой фильтр SVEN SF-06E 3.0 (6 Euro Sockets, 3.0m, Black, 2300W)",2,7.64
"Сетевой фильтр SVEN SF-06E 5.0 (6 Euro Sockets, 5.0m, Black, 2300W)",1,14.62
Система для видеоконференций Logitech Rally Bar (960-001311),2,3186.63
Система для видеоконференций Logitech Rally Plus Video (960-001224),1,2488.46
"Смартфон Apple iPhone 7 A1660 (32GB, Pink) USED",1,264.75
"Смартфон Samsung Galaxy A52 128GB, 4GB, Blue (USED)",1,321.52
Стол игровой Genesis NDS-1550 Holm 300 RGB (Black),3,175.09
Стол игровой Genesis NDS-1550 Holm 300 RGB (Black),4,190.87
Стол игровой Genesis NDS-1606 Holm 200 RGB (Black),1,141.79
"Сумка для ноутбука 14"" RivaCase 7704 (Sleeve, Black)",1,13
"Сумка для ноутбука 14"" RivaCase 7704 (Sleeve, Black)",1,12.7
"Сумка для ноутбука 15.6"" Digma R-270 (Black)",7,12.75
"Сумка для ноутбука 15.6"" Digma R-270 (Black)",1,12.31
"Сумка для ноутбука 15.6"" Digma R-270 (Grey/Black)",6,12.82
"Сумка для ноутбука 15.6"" Digma R-270 (Grey/Black)",2,12.82
"Сумка для ноутбука 15.6"" Innovation IT NT15 Black",6,10.71
"Сумка для ноутбука 15.6"" Innovation IT NT15 Black",1,10.51
"Сумка для ноутбука 15.6"" NATEC Beira NTO-2056 (Black)",3,12.91
"Сумка для ноутбука 15.6"" Natec GOA NTO-2055 (Black)",3,10.26
"Сумка для ноутбука 15.6"" Natec GOA NTO-2055 (Black)",40,10.68
"Сумка для ноутбука 15.6"" Natec IMPALA 2 NTO-2228 (Onyx Black)",8,12.31
"Сумка для ноутбука 15.6"" Natec IMPALA NTO-0335 (Black)",4,11.5
"Сумка для ноутбука 15.6"" NATEC Nanger NTO-2027 (Black)",1,19.23
"Сумка для ноутбука 15.6"" NATEC Nanger NTO-2027 (Black)",2,19.87
"Сумка для ноутбука 15.6"" Natec Taruca NTO-2031 (Black)",16,11.79
"Сумка для ноутбука 15.6"" Natec WALLAROO NTO-2051 (With wireless Mouse, Black)",2,14.1
"Сумка для ноутбука 15.6"" SunWind SWP15A02BK (Black)",1,9
"Сумка для ноутбука 15.6"" SunWind SWP15A02BK (Black)",2,9.02
"Сумка для ноутбука 17.3"" PC Pet 600D (PCP-A1317GY, Grey/Black)",2,11.75
"Сумка для ноутбука 17.3"" PC Pet 600D (PCP-A1317GY, Grey/Black)",6,11.32
"Сумка/Рюкзак для ноутбука 15.6"" Genesis PALLAD 410 NBG-1947 (Black)",1,27.5
"Термопаста Aerocool Baraf-S (3.5g, Syringe)",1,7.59
"Термопаста Aerocool Baraf-S (3.5g, Syringe)",5,4.1
"Термопаста Arctic MX-4 (20g, syringe)",5,12
"Термопаста Arctic MX-4 (20g, syringe)",9,14.86
"Термопаста Arctic MX-4 (45g, syringe)",4,26.37
"Термопаста Arctic MX-4 (8g, syringe)",24,6.91
"Термопаста Arctic MX-6 (2g, syringe)",38,4.62
"Термопаста Arctic MX-6 (4g, syringe + 5 x Cleaning wipes)",10,9.49
"Термопаста Arctic MX-6 (4g, syringe + 5 x Cleaning wipes)",5,6.92
"Термопаста Arctic MX-6 (4g, syringe)",1,5.82
"Термопаста Arctic MX-6 (4g, syringe)",4,7.98
"Термопаста Arctic MX-6 (8g, syringe)",5,7.59
"Термопаста Arctic MX-6 (8g, syringe)",21,9.77
"Термопаста Deepcool Z5 (3g, Syringe)",1,7.95
"Термопаста Zalman ZM-STC9 (3.5g, Syringe)",3,11.1
Тестер кабеля Ugreen 10950 (RJ-11/-45),4,9.56
"Точка доступа/Router ASUS RT-AX52 (AX1800, Wi-Fi 6, Dual Band, 4xAntennas)",2,46.92
"Точка доступа/Router ASUS RT-AX53U (AX1800, Wi-Fi 6, Dual Band, 4xAntennas)",1,60
"Точка доступа/Router MikroTik RB2011UIAS-RM (10/100/1000, SFP, Black)",1,126.7
"Точка доступа/Router MikroTik RB2011UIAS-RM (10/100/1000, SFP, Black)",1,126.75
Точка доступа/Router MikroTik RB750GR3 (10/100/1000),3,68.58
Точка доступа/Router MikroTik RB750GR3 (10/100/1000),1,67.5
"Точка доступа/Router MikroTik RB760IGS HEX S (10/100/1000, SFP)",1,91.5
"Точка доступа/Router MikroTik RB941-2ND (10/100, White)",1,32.25
"Точка доступа/Router TP-Link Archer AX10 (AX1500, 10/100/1000)",16,65.67
"Точка доступа/Router TP-Link Archer AX23 (AX1800, 10/100/1000, OneMesh)",5,69.5
"Точка доступа/Router TP-Link Archer AX55 (AX3000, 10/100/1000)",7,104.92
"Точка доступа/Router TP-Link Archer AX55 (AX3000, 10/100/1000)",4,111.87
"Точка доступа/Router TP-Link Archer AX72 (AX5400, 10/100/1000)",1,137.44
"Точка доступа/Router TP-Link Archer AX72 (AX5400, 10/100/1000)",3,141.79
"Точка доступа/Router TP-Link Archer C20 (AC733, 3G support)",1,28
"Точка доступа/Router TP-Link Archer C20 (AC733, 3G support)",8,27.87
Точка доступа/Router TP-Link Archer C50 (AC1200),7,31.03
Точка доступа/Router TP-Link Archer C50 (AC1200),2,33.21
Точка доступа/Router TP-Link Archer C60 (AC1350),2,36.92
Точка доступа/Router TP-Link Archer C80 (AC1900),2,59
Точка доступа/Router TP-Link Archer C80 (AC1900),1,61.03
"Точка доступа/Router TP-Link Archer MR200 AC750 (Dual, 3G/4G, Sim)",1,100
"Точка доступа/Router TP-Link Archer MR600 AC1200 (4G LTE, 10/100/1000 Cat.6)",1,154.5
"Точка доступа/Router TP-Link Deco E4 (Mesh, 3xPack, AC1200, 10/100)",1,132.5
"Точка доступа/Router TP-Link Deco M4 (Mesh, 2xPack, AC1200, 10/100/1000)",1,115.5
"Точка доступа/Router TP-Link Deco S4 (Mesh, 3xPack, AC1200, 10/100/1000)",1,165.13
"Точка доступа/Router TP-Link RE205 (AC750) (802.11ac/ab/g/n, Repeater, Powerline, up to 733Mbps)",1,30
"Точка доступа/Router TP-Link RE305 (AC1200, Repeater, Powerline, up to 1200Mbps)",5,47.62
"Точка доступа/Router TP-Link TL-MR3020 (Portable, N150, 3G/4G)",10,27.5
Точка доступа/Router TP-Link TL-MR3420 (3G/4G),3,31.51
