Supplier,Category,Brand,Model,Name,Price,Currency,Stock,MOQ,Notes
ELCORE,Моноблоки и Копьютеры,Acer,DQ.BNCMC.001,"Aspire C24-1 (White) 23.8""FullHD IPS non-touch NO Intel Core i5 1334u 8 ГБ DDR4 3200 512 ГБ M.2 NVME SSD ESHELL Intel UHD Graphics YES Wireless YES White",217200,AMD,1,NO,1 год
ELCORE,Моноблоки и Копьютеры,Acer,DQ.BNCMC.002,"Aspire C24-1 (White) 23.8""FullHD IPS non-touch NO Intel Core i5 1334u 16 ГБ DDR4 3200 512 ГБ M.2 NVME SSD ESHELL Intel UHD Graphics YES Wireless YES White",232400,AMD,1,NO,1 год
ELCORE,Моноблоки и Копьютеры,Acer,DQ.BMJMC.001,"Aspire C24-2 (Black) 23.8""FullHD IPS non-touch NO Intel Core i3 1305u 8 ГБ DDR4 3200 512 ГБ M.2 NVME SSD ESHELL Intel UHD Graphics YES USB YES Black",179100,AMD,1,NO,1 год
ELCORE,Моноблоки и Копьютеры,Acer,DQ.BNDMC.001,"Aspire C27-1 (White) 27""FullHD IPS non-touch NO Intel Core i5 1334u 8 ГБ DDR4 3200 512 ГБ M.2 NVME SSD ESHELL Intel UHD Graphics YES Wireless YES White",234300,AMD,1,NO,1 год
ELCORE,Моноблоки и Копьютеры,Acer,DQ.BNDMC.002,"Aspire C27-1 (White) 27""FullHD IPS non-touch NO Intel Core i5 1334u 16 ГБ DDR4 3200 512 ГБ M.2 NVME SSD ESHELL Intel UHD Graphics YES Wireless YES White",234300,AMD,1,NO,1 год
ELCORE,Моноблоки и Копьютеры,Acer,DQ.BNHMC.001,"Aspire C27-2 (Black) 27""FullHD IPS non-touch NO Intel Core i5 1334u 8 ГБ DDR4 3200 512 ГБ M.2 NVME SSD ESHELL Intel UHD Graphics YES USB YES Black",219100,AMD,1,NO,1 год
ELCORE,Моноблоки и Копьютеры,Acer,DQ.BRREC.001,"Aspire C24-2 (Black) 23.8""FullHD IPS non-touch NO Intel Core 3 120U 16 ГБ DDR4 3200 512 ГБ M.2 NVME SSD ESHELL Intel UHD Graphics YES USB YES Black",213400,AMD,1,NO,1 год
ELCORE,Моноблоки и Копьютеры,Acer,DQ.BRSEC.001,"Aspire C27-2 (Black) 27""FullHD IPS non-touch NO Intel Core 5 120U 16 ГБ DDR4 3200 512 ГБ M.2 NVME SSD ESHELL Intel UHD Graphics YES USB YES Black",228600,AMD,1,NO,1 год
ELCORE,Моноблоки и Копьютеры,Lenovo,F0HN00S0RU,"IdeaCentre AIO 24IRH9 23.8""FullHD IPS NO Intel Core i3-1315U 8GB DDR5-5200 512G 2280 PCIe NVMe DOS Integrated Intel® UHD Graphics YES USB YES Luna Grey",203800,AMD,1,NO,2 года
ELCORE,Моноблоки и Копьютеры,Lenovo,F0HN00S1RU,"IdeaCentre AIO 24IRH9 23.8""FullHD IPS NO Intel Core i5-13420H 16GB DDR5-5200 512G 2280 PCIe NVMe DOS Integrated Intel® UHD Graphics YES Wireless YES Cloud Grey",247700,AMD,1,NO,2 года
