Supplier,Category,Brand,Model,Name,Price,Currency,Stock,MOQ,Notes
LANS,Sheet1,,,2026-01-17 00:00:00,0,AMD,1,NO,Price Not Specified
LANS,Sheet1,,,Servers & Storage,0,AMD,1,NO,Price Not Specified
LANS,Sheet1,,,"Lenovo Server ThinkSystem ST50 V2: Intel® Xeon® E-2324G Processor (8M Cache, 3.10 GHz)/ 16GB (1x16GB) TruDDR4 ECC UDIMM 3200MHz/ 2x960GB SSD SATA Micron 5400 Pro ThinkSystem/ ThinkSystem Intel VROC 6.x SW RAID; HW RAID support (limited)/ Intel® UHD Graphics P750/ Front I/O - Power button & LED; Thermal sensor; 1x USB 3.2 G2 (10 Gbps) with USB-C connector; 2x USB 3.2 G1 (5 Gbps); 2x USB 3.2 G2 (10 Gbps) ports; 1x Microphone port, 1x Headset port/ Rear I/O - 4x USB 3.2 G1 (5 Gbps) ports; 2x DP Ports; 1x Serial port; 1x 1GbE LAN; 1x Audio line out/ 500W 94% Efficiency/ No OS",525000,AMD,1,NO,
LANS,Sheet1,,,"Lenovo Server ThinkSystem ST250 V2: Intel® Xeon® E-2356 Processor (12M Cache, 3.20 GHz)/ 64GB (2x32GB) DDR4 3200MHz (2Rx8, 1.2V) ThinkSystem Tru ECC UDIMM/ 2x480GB SSD 2.5"" 5300 Entry SATA 6Gb ThinkSystem Hot Swap/ 2x2.4TB HDD 2.5"" 10K SAS 12Gb ThinkSystem Hot Swap 512e v2/ RAID 5350-8i PCIe 12Gb ThinkSystem Adapter/ Front: 1x USB 3.2 G2 (10Gb) port, 1x USB 2.0 port for local management using the XCC Mobile app/ Rear: 4x USB 3.2 G2 (10Gb) ports, 2x RJ45 Gigabit Ethernet ports (Broadcom BCM5720), 1x 1GbE dedicated XCC port for remote management, 1x Serial port and 1x VGA port/ PS 1x550W, XCC Enterprise/ No OS",1665000,AMD,1,NO,
LANS,Sheet1,,,NoteBooks,0,AMD,1,NO,Price Not Specified
LANS,Sheet1,,,"Dell Vostro 3510: Intel® Core™ i3-1115G4 Processor (6MB Cache, up to 4.1 GHz)/ 4GB DDR4 3200MHz/ 256GB M.2 PCIe NVMe Solid State Drive/ 15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight NonTouch Narrow Border WVA Display/ Intel UHD Graphics/ Ports: 2x USB 3.2 Gen1 port, 1x USB 2.0 port, 1x Audio jack, 1x HDMI 1.4 port, 1x Flip-Down RJ-45 port 10/100/1000 Mbps/ Cam & Mic/ 802.11ac 1x1 WiFi and Bluetooth/ Carbon Palmrest without Finger Print Reader/ Russian Non Backlit Keyboard/ 3-Cell Battery, 41WHr (Integrated)/ 65 Watt AC Adapter/ Ubuntu Linux 20.04",165000,AMD,1,NO,
LANS,Sheet1,,,"Dell Vostro 3530: Intel® Core™ i5-1335U Processor (12M Cache, up to 4.60 GHz)/ 8GB DDR4 3200MHz/ 512GB M.2 PCIe NVMe Solid State Drive/ Intel® Iris Xe Graphic/ 15.6 inch FHD (1920x1080) 120Hz/250nits WVA Anti-Glare LED Backlit Narrow Border Display/ Ports: 1x USB 3.2 Gen1; 1x USB 2.0; 1x USB 3.2 Gen1 Type-C® port; 1x USB 3.2 Gen1 Type-C® port with DisplayPort Alt Mode 1.4; 1x Universal audio port; 1x HDMI 1.4; 1x RJ45 Ethernet; 1x Power-adapter port/ Realtek Wi-Fi 5 RTL8821CE, 1x1 , 802.11ac, MU-MIMO, Bluetooth (R) wireless card/ Carbon Palmrest without Finger Print Reader/ Russian Non Backlit Keyboard/ 3-Cell Battery, 41WHr (Integrated)/ 65 Watt AC Adapter/ Ubuntu Linux 20.04",249000,AMD,1,NO,
LANS,Sheet1,,,"Lenovo V15 G2 ITL (82KB0038RU): Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.7 GHz)/ 8GB Soldered DDR4 3200MHz/ 256GB SSD M.2 2280 PCIe NVMe/ Intel® Iris Xe Graphic/ 15.6"" FHD (1920x1080) TN 250nits Anti-glare/ 802.11 ac1x1/ax2x2 Wi-Fi + Bluetooth 5.0, M.2 card/ 4-in-1 media reader (MMC, SD, SDHC, SDXC), 1x USB 2.0; 1x USB 3.2 Gen 1; 1x USB-C 3.2 Gen 1 (support data transfer only); 1x HDMI 1.4b; 1x Ethernet (RJ-45); 1x Headphone / microphone combo jack (3.5mm); 1x Power connector/ 65Watt AC Adapter European Power Cord/ 2-Cell 38WHr Battery/ No OS",285000,AMD,1,NO,
LANS,Sheet1,,,"Lenovo ThinkBook 16 G6 IRL (21KHA043RK): Intel® Core™ i5-1335U Processor (12M Cache, up to 4.60 GHz)/ 16GB DDR5 SO-DIMM 5200MHz/ 256GB M.2 SSD PCIe® NVMe®, PCIe® 4.0 x4/ Intel® UHD Graphics/ 16"" WUXGA (1920x1200) IPS 300nits Anti-glare (16:10); 1000:1 45% NTSC 60Hz/ Wireless Network: 1x Wi-Fi 6 2x2 AX; Bluetooth® 5.1 or above/ Ports: 1x RJ45; 1/8"" Stereo Headphone and Microphone combo jack; 1 Novo hole; HDMI 2.1; 1x USB 3.2 Gen2 Full Function Type-C (USB+DP+PD); TBT 4.0; 1x USB 3.2 Gen1 Type A; 1x USB 3.2 Gen1 USB Type-A with AOU/ Camera: 1x 1080P FHD with Dual Microphone and Privacy Shutter/ Battery: 3 Cell Integrated Li-Polymer 45Wh battery, supports Rapid Charge Pro (charge up to 50% in 30min)/ Power Adapter: 65W USB-C® AC adapter, supports PD 3.0, 100-240V, 50-60Hz/ Windows 11 Pro x64 EN",330000,AMD,1,NO,
LANS,Sheet1,,,"Dell Vostro 16 5640: Intel® Core™ Ultra 5-120U Processor (12M Cache, up to 5.00 GHz)/ 16GB DDR5 SO-DIMM 4800MHz/ 1TB M.2 PCIe NVMe Solid State Drive/ Intel Graphics/ 16.0-inch 16:10 FHD+ (1920x1200) Anti-Glare Non-Touch 250nits WVA Display with ComfortView Support/ FgrPr/ Realtek Wi-Fi 6 RTL8852BE, 2x2, 802.11ax, MU-MIMO, Bluetooth wireless card, Backlit Kb/ Camera: 1080p at 30 fps FHD RGB camera, Dual-array microphones/ Ports: 2x USB 3.2 Gen 1 (5 Gbps) ports, 1x USB 3.2 Gen 2 (10 Gbps) Type-C® with DisplayPort™ Alt Mode 1.4/Power Delivery port, 1x Universal Audio jack, 1x HDMI 1.4 port, 1x RJ45 Ethernet port, 1x Power-adapter port/ 4-Cell Battery, 54WHr (Integra ted); 65 Watt AC Adapter/ Ubuntu 22.04 LTS",344000,AMD,1,NO,
