Supplier,Category,Brand,Model,Name,Price,Currency,Stock,MOQ,Notes
ARMIT,NETWORK,,TSW110000000,"Teltonika TSW110 5x10/100/1000 ports Switch TSW110 неуправляемый коммутатор, 4 x 1G RJ45",26400,AMD,1,NO,
ARMIT,NETWORK,,TSW100000000,"Teltonika TSW100 5x10/100/1000 ports PoE+ Switch TSW100 неуправляемый коммутатор, 4 x 1G RJ45, PoE 802.3af/at",44700,AMD,1,NO,
ARMIT,NETWORK,,R8R47A,Aruba IOn 1430 16G Sw Unmanaged Layer 2 Gigabit Ethernet switch 16 RJ-45 10/100/1000 ports,49000,AMD,1,NO,
ARMIT,NETWORK,,R8R48A,"Aruba IOn 1430 16G 124W Sw Unmanaged Layer 2 Gigabit Ethernet switch 16 RJ-45 10/100/1000, Up to 124W Class 4 PoE ports",89000,AMD,1,NO,
ARMIT,NETWORK,,RUT300000000,"Teltonika RUT300 Ethernet Router Промышленный Ethernet-маршрутизатор, 1x WAN 10/100 Mbps, 4x LAN 10/100 Mbps, Digital I/O",34500,AMD,1,NO,скидка на товар на складе -5%
ARMIT,NETWORK,,RUT200000000,"Teltonika RUT200 LTE Cat 4 Router Компактный LTE-маршрутизатор, LTE cat.4, 1 SIM, 2xEthernet-порта, Wi-Fi 802.11b/g/n SISO, 2 цифровых I/O",57900,AMD,1,NO,
ARMIT,NETWORK,,RUTX08000000,"Teltonika RUTX08 Ethernet Router RUTX08 маршрутизатор, Passive PoE, RutOS, 4 x RJ45 ports, USB",65200,AMD,1,NO,
ARMIT,NETWORK,,RUTX10000000,"Teltonika RUTX10 Ethernet Router 4 x RJ45 LAN / WAN 1 Gbps, 1 x WiFi 2.4 / 5 GHz, 802.11b/g/n/ac Wave 2, 1 x Bluetooth LE, 1 x USB 2.0",78000,AMD,1,NO,
ARMIT,NETWORK,,RUT955T033B0,"Teltonika RUT955 LTE Cat 4 Router Компактный LTE-маршрутизатор, LTE, 2 SIM, 1xWAN, 3xLAN, Wi-Fi 802.11b/g/n, MIMO 2x2, GPS, USB2.0, RS232/RS485",99000,AMD,1,NO,
ARMIT,NETWORK,,RUTX09000000,"Teltonika RUTX09 LTE Cat 6 Router Промышленный 4G маршрутизатор Teltonika RUTX09 (в комплекте 2 х LTE-антенны, GNSS-антенна)",123000,AMD,1,NO,
ARMIT,NETWORK,,RUTX14000000,"Teltonika RUTX14 LTE Cat 12 Router Поддержка LTE cat.12 (скорость загрузки до 600 Мбит/с), 5 Ethernet-портов 1 Гбит/с, поддержка 2 SIM-карт, двухдиапазонный WiFi 2,4 ГГц и 5 ГГц с поддержкой стандарта 802.11ac Wave-2, Bluetooth, GNSS, USB 2.0",184200,AMD,1,NO,
ARMIT,NETWORK,,RUTX12000000,"Teltonika RUTX12 Dual LTE Cat 6 Router LTE маршрутизатор, LTE Cat6, 2 х Mini SIM, 1 x RJ45 WAN 1 Gbps, 4 x RJ45 LAN 1 Gbps, 1 x WiFi 2.4 / 5 GHz 802.11b/g/n/ac Wave 2 MU-MIMO, 1 x Bluetooth, 1 x USB 2.0, 4 x SMA LTE, 2 x RP-SMA WiFi, 1 x SMA GNNS",184500,AMD,1,NO,
ARMIT,NETWORK,,TRB140003000,"Teltonika TRB140 LTE Cat 4 Ethernet Gateway Компактный LTE шлюз, LTE cat.4, 1xSMA, 1x1G RJ45, 1xminiSIM, 2xDigital I/O",47200,AMD,1,NO,скидка на товар на складе -5%
ARMIT,NETWORK,,TRB245000000,"Teltonika TRB245 LTE Cat 4 Gateway Компактный M2M LTE шлюз, LTE cat.4 1x SMA, GNSS 1x SMA, 1x 10/100Mbps RJ45, 2x miniSIM, Digital I/O",74000,AMD,1,NO,скидка на товар на складе -5%
ARMIT,PRINTERS,,3G654A,HP LaserJet Pro 3003dw Printer A4,101600,AMD,1,NO,
ARMIT,PRINTERS,,7MD73A,HP LaserJet MFP M141a Printer:ISE A4,53600,AMD,1,NO,NEW
ARMIT,PRINTERS,,4ZB84A,HP Laser MFP 137fnw Printer:EUR A4,84200,AMD,1,NO,
ARMIT,PRINTERS,,9YG08A,HP LaserJet MFP M236sdn A4,86200,AMD,1,NO,
ARMIT,PRINTERS,,9YG09A,HP LaserJet MFP M236sdw A4,100800,AMD,1,NO,
ARMIT,PRINTERS,,3G631A,HP LaserJet Pro MFP 3103fdn Prntr:ISE A4,127200,AMD,1,NO,
ARMIT,PRINTERS,,3G632A,HP LaserJet Pro MFP 3103fdw Printer A4,138300,AMD,1,NO,
ARMIT,PRINTERS,,2Z628A,HP LJ Pro MFP 4103fdn Printer:EUR A4,156000,AMD,1,NO,NEW
ARMIT,PRINTERS,,4ZB95A,HP Color Laser 150nw A4,98000,AMD,1,NO,Special Price
ARMIT,PRINTERS,,CE711A,HP CLJ CP5225n Printer: EUR-Multilingual A3,565000,AMD,1,NO,Special Price
ARMIT,PRINTERS,,CE712A,HP Color LaserJet CP5225dn Printer A3,653200,AMD,1,NO,NEW
ARMIT,PRINTERS,,4ZB97A,HP Color Laser MFP 179fnw Printer:EUR A4,139700,AMD,1,NO,
ARMIT,PRINTERS,,499M8A,HP Color LaserJet Pro MFP 3303fdw Prntr A4,222700,AMD,1,NO,NEW
ARMIT,PRINTERS,,3QA55A,HP Color LaserJet Ent MFP M480f Prntr:EU A4,349000,AMD,1,NO,NEW
ARMIT,PRINTERS,,5HB07D,HP DesignJet T230 24-in Printer A1,239000,AMD,1,NO,NEW
ARMIT,PRINTERS,,5HB08D,HP DesignJet T650 24-in Printer A1,373000,AMD,1,NO,NEW
ARMIT,PRINTERS,,5HB11D,HP DesignJet T630 36-in Printer A0,459000,AMD,1,NO,NEW
ARMIT,PRINTERS,,1F3W2A,HP Smart Tank 520 AiO Printer:E A4,49700,AMD,1,NO,
ARMIT,PRINTERS,,1F3Y2A,HP Smart Tank 580 AiO Printer:ME A4,57500,AMD,1,NO,
ARMIT,PRINTERS,,4A8D4A,HP Smart Tank 581 All in-One A4,56200,AMD,1,NO,
ARMIT,PRINTERS,,Y0F71A,HP Smart Tank 615 AiO Printer:E EUR/RU A4,128380,AMD,1,NO,
ARMIT,SERVERS,,861678-B21,"HPE 4TB 6G SATA Midline 7.2K rpm LFF (3.5-inch) SC Hard Drive DL60 G9, DL80 G9, DL120 G9, DL160 G9, DL180 G9, ML110 G9",68000,AMD,1,NO,
ARMIT,SERVERS,,P65412-B21,HPE ProLiant DL20 Gen11 2LFF/4SFF OCP Cable Kit DL20 G11,10000,AMD,1,NO,
ARMIT,SERVERS,,P37034-B21,HPE ProLiant DL380 Gen10 Plus Standard Heat Sink Kit DL380 G10+,23000,AMD,1,NO,
ARMIT,SERVERS,,P26253-B21,"Broadcom BCM57416 Ethernet 10Gb 2-port BASE-T Adapter for HPE DL20 G10 Plus/G11, DL110 G10, DL320 G11, DL360 G10 Plus/G11, DL380 G10 Plus/G11, ML30 G10 Plus/G11, ML110 G11, ML350 G11",115000,AMD,1,NO,
ARMIT,COMMERCIAL LAPTOPS,,9C0K0EA,250 G10 UMA i5-1334U / 15.6 FHD AG SVA 250 / 16GB DDR4 3200 CR SODIMM Memory / 512GB PCIe NVMe Value / W11home / 1yw / JTB FS kbd TP Imagepad num kypd kbd / Wi-Fi 6 +BT 5.3 with 1 Antenna for Plastic Cover / Dark Ash Silver w/HD Webcam no Fingerprint R,259000,AMD,1,NO,
ARMIT,COMMERCIAL LAPTOPS,,C86PMET,"HP ProBook 4 G1iR 16"" UMA 3 100U 4 16 inch G1i R / 16.0 WUXGA UWVA 300 FHDC 60Hz bnt Panel / 16GB (1x16GB) DDR5 5600 CR SODIMM Memory / 512GB PCIe NVMe Value / DOS / 1yw / Dual AryMic F USB2 NFOVCamera / Clickpad with numeric keypad / Intel AX211 Wi-Fi 6E 160 MHz +BT 5.3 / Pi",245600,AMD,1,NO,NEW
ARMIT,COMMERCIAL LAPTOPS,,B9YS7ET,"HP Probook 440 G11 14"" UMA U5-125U TI PD IC 440 G11 / 14.0 WUXGA UWVA 300 FHDC 60Hz bnt Panel / 16GB (1x16GB) DDR5 5600 SODIMM Memory / 512GB PCIe NVMe Value / DOS / 1yw / Dual AryMic F USB2 NFOVCamera / Clickpad Backlit / Intel AX211 Wi-Fi 6E +BT 5.3 / Pike Silver Aluminum fo",297700,AMD,1,NO,NEW
